"","X1","Teams","SQ_PPP","Possessions","Points Expected","Points Scored","OFFENSIVE_OPP_rating","DEFENSIVE_OPP_rating","Turnovers","Offensive_Rebounds","Midrange Attempts","3PT Attempts","Post Up Attempts","Drives_Freq","game_id","date","Date","Rim FG% Expected","Rim FG%","Rim FG% Difference","3PT FG% Expected","3PT FG%","3PT FG% Difference","Midrange FG% Expected","Midrange FG%","Midrange FG% Difference","Post Up FG% Expected","Post Up FG%","Post Up FG% Difference","Free Throw % Expected","Free Throw %","Free Throw % Difference","Shot Attempts","Rim Attempts","Free Throw Attempts","Opponent","Points Allowed","Point Differential Team"
"1263",890,"Utah Jazz",1.22870434489718,97,119.184321455027,103,1.00773150263478,1.01126802640465,15,8,10,44,1,35,880476,"18/12/2021","18/12/2021",0.629571428571429,0.6,0.0295714285714286,0.419090909090909,0.340909090909091,0.0781818181818182,0.4925,0.5,-0.00750000000000001,1,0.58,-0.42,0.799257422777785,0.617647058823529,0.181610363954255,79,25,29,"Washington Wizards",109,-6
"1264",889,"Washington Wizards",1.1276171779849,96,108.25124908655,109,1.08970722717686,0.979950986183414,9,11,21,31,2,45,880476,"18/12/2021","18/12/2021",0.640444444444444,0.677777777777778,-0.0373333333333333,0.333548387096774,0.290322580645161,0.0432258064516129,0.426666666666667,0.380952380952381,0.0457142857142858,0,0.3425,0.3425,0.759771381591969,0.791666666666667,-0.0318952850746977,94,40,21,"Utah Jazz",103,6
"1265",887,"Cleveland Cavaliers",1.12307232525713,96,107.814943224685,119,1.02531669530526,0.973624376631637,13,9,12,46,2,35,880475,"18/12/2021","18/12/2021",0.603,0.728571428571429,-0.125571428571429,0.377898550724638,0.369565217391304,0.0083333333333333,0.517083333333333,0.458333333333333,0.05875,1,0.5525,-0.4475,0.77626538400102,0.9375,-0.16123461599898,91,33,13,"Milwaukee Bucks",89,30
"1266",888,"Milwaukee Bucks",0.918551760270378,96,88.1809689859563,90,0.9654160893292,0.977900775910841,17,13,14,38,3,42,880475,"18/12/2021","18/12/2021",0.464047619047619,0.488095238095238,-0.024047619047619,0.333508771929825,0.315789473684211,0.0177192982456141,0.334642857142857,0.285714285714286,0.0489285714285714,0,0.115,0.115,0.705200923596227,0.7,0.00520092359622704,90,36,10,"Cleveland Cavaliers",119,-30
"1267",886,"Boston Celtics",1.16829143374891,96,112.155977639895,114,1.00268027682956,1.01097085512612,12,12,11,45,0,40,880474,"18/12/2021","18/12/2021",0.613,0.625,-0.012,0.391925925925926,0.377777777777778,0.0141481481481482,0.509545454545455,0.590909090909091,-0.0813636363636364,NA,NA,NA,0.778292793208506,0.833333333333333,-0.0550405401248273,90,35,16,"New York Knicks",105,9
"1268",885,"New York Knicks",1.12839479706673,95,107.197505721339,107,1.00876470391622,0.973332229829053,14,8,14,38,4,34,880474,"18/12/2021","18/12/2021",0.626029411764706,0.705882352941177,-0.0798529411764707,0.399561403508772,0.385964912280702,0.0135964912280702,0.431071428571429,0.285714285714286,0.145357142857143,0.25,0.28875,0.03875,0.796646758191566,0.892857142857143,-0.0962103846655765,82,29,24,"Boston Celtics",114,-9
"1269",883,"Los Angeles Clippers",1.11161353308727,92,102.268445044029,103,0.923874099776567,1.00180154126139,12,7,13,39,0,37,880473,"18/12/2021","18/12/2021",0.592972972972973,0.608108108108108,-0.0151351351351351,0.393846153846154,0.41025641025641,-0.0164102564102565,0.431923076923077,0.269230769230769,0.162692307692308,NA,NA,NA,0.772499548925347,0.777777777777778,-0.00527822885243079,84,33,16,"Oklahoma City Thunder",104,-2
"1270",884,"Oklahoma City Thunder",0.974744901711053,92,89.6765309574169,104,1.01327138395032,0.968936963210004,15,17,15,31,0,53,880473,"18/12/2021","18/12/2021",0.495471698113208,0.547169811320755,-0.0516981132075471,0.319462365591398,0.387096774193548,-0.0676344086021506,0.414,0.333333333333333,0.0806666666666667,NA,NA,NA,0.704732136091536,0.666666666666667,0.0380654694248692,92,46,10,"Los Angeles Clippers",102,2
"1271",881,"Golden State Warriors",1.00722576709696,93,93.6719963400172,100,0.961044364299293,0.987727214326401,20,11,4,36,6,43,880472,"18/12/2021","18/12/2021",0.638604651162791,0.627906976744186,0.0106976744186047,0.327314814814815,0.305555555555556,0.0217592592592593,0.37875,0.5,-0.12125,0.583333333333333,0.4475,-0.135833333333333,0.717676616642901,0.727272727272727,-0.00959611062982579,79,36,21,"Toronto Raptors",113,-13
"1272",882,"Toronto Raptors",1.15756009113054,93,107.65308847514,119,1.03468200974693,0.972509799079154,10,12,14,38,4,41,880472,"18/12/2021","18/12/2021",0.578048780487805,0.585365853658537,-0.00731707317073171,0.366666666666667,0.342105263157895,0.0245614035087719,0.380714285714286,0.571428571428571,-0.190714285714286,1.125,0.835,-0.29,0.615544488506332,0.538461538461538,0.0770829500447932,91,34,20,"Golden State Warriors",100,13
"1273",880,"Brooklyn Nets",0.957888719498048,99,94.8309832303067,93,0.895124237327628,1.0144973555786,14,16,16,47,0,42,880471,"18/12/2021","18/12/2021",0.48202380952381,0.523809523809524,-0.0417857142857143,0.334822695035461,0.212765957446809,0.122056737588652,0.4215625,0.5625,-0.1409375,NA,NA,NA,0.782181259600614,0.75,0.0321812596006145,104,40,7,"Orlando Magic",100,-5
"1274",879,"Orlando Magic",0.938334260317389,99,92.8950917714215,100,1.06042510056054,0.998037189527366,16,12,7,32,14,50,880471,"18/12/2021","18/12/2021",0.4565,0.53,-0.0735,0.325416666666667,0.34375,-0.0183333333333334,0.322142857142857,0.142857142857143,0.179285714285714,0.357142857142857,0.4725,0.115357142857143,0.806034482758621,1,-0.193965517241379,94,44,12,"Brooklyn Nets",95,5
"1275",878,"Detroit Pistons",1.0144051129059,100,101.44051129059,107,0.957927576680592,1.03513334175987,20,15,7,36,7,53,880470,"18/12/2021","18/12/2021",0.611698113207547,0.622641509433962,-0.010943396226415,0.317685185185185,0.277777777777778,0.0399074074074074,0.392857142857143,0.5,-0.107142857142857,0.142857142857143,0.214285714285714,0.0714285714285715,0.71020113925031,0.666666666666667,0.0435344725836434,94,48,16,"Houston Rockets",113,-6
"1276",877,"Houston Rockets",1.05936805027784,99,104.877436977506,116,0.921825230884684,0.999561725600142,18,13,5,38,6,49,880470,"18/12/2021","18/12/2021",0.598571428571429,0.581632653061224,0.0169387755102041,0.363245614035088,0.368421052631579,-0.00517543859649128,0.444,0.3,0.144,0.666666666666667,0.429166666666667,-0.2375,0.713613987021603,0.5,0.213613987021603,91,45,18,"Detroit Pistons",107,6
"1277",875,"Memphis Grizzlies",1.13303895433224,105,118.969090204885,124,1.0277887170565,1.01864565058878,12,12,15,24,1,71,880469,"17/12/2021","17/12/2021",0.567464788732394,0.52112676056338,0.0463380281690141,0.366527777777778,0.541666666666667,-0.175138888888889,0.398666666666667,0.266666666666667,0.132,0,0,0,0.719980237236169,0.766666666666667,-0.0466864294304975,97,58,28,"Sacramento Kings",104,20
"1278",876,"Sacramento Kings",1.05172806917835,104,109.379719194548,105,0.980986507607922,0.979628598498932,18,8,14,35,1,49,880469,"17/12/2021","17/12/2021",0.541530612244898,0.479591836734694,0.0619387755102041,0.360952380952381,0.371428571428571,-0.0104761904761905,0.5275,0.571428571428571,-0.0439285714285714,1,0.69,-0.31,0.605877219104923,0.769230769230769,-0.163353550125847,87,39,25,"Memphis Grizzlies",124,-20
"1279",873,"Charlotte Hornets",1.08971997443032,97,105.702837519741,116,1.03862466130076,1.02611258417599,13,10,10,36,1,55,880468,"17/12/2021","17/12/2021",0.563090909090909,0.590909090909091,-0.0278181818181819,0.361759259259259,0.333333333333333,0.0284259259259259,0.346,0.5,-0.154,0,0,0,0.680382654174429,0.833333333333333,-0.152950679158904,91,45,16,"Portland Trail Blazers",125,-13
"1280",874,"Portland Trail Blazers",1.17345110677775,97,113.824757357442,125,0.997977301919276,1.02417073099583,14,7,11,47,3,28,880468,"17/12/2021","17/12/2021",0.662321428571429,0.696428571428571,-0.0341071428571428,0.40354609929078,0.446808510638298,-0.0432624113475177,0.429545454545455,0.454545454545455,-0.025,0.666666666666667,0.385,-0.281666666666667,0.852653267416128,0.888888888888889,-0.0362356214727613,85,24,18,"Charlotte Hornets",112,13
"1281",871,"Milwaukee Bucks",1.10093014578581,105,115.59766530751,112,0.953047409064717,1.02918770482241,13,12,14,47,5,41,880467,"17/12/2021","17/12/2021",0.547439024390244,0.573170731707317,-0.0257317073170731,0.381489361702128,0.297872340425532,0.0836170212765958,0.431071428571429,0.392857142857143,0.0382142857142857,0.8,0.488,-0.312,0.752638675541901,0.7,0.0526386755419015,106,39,8,"New Orleans Pelicans",116,-6
"1282",872,"New Orleans Pelicans",1.08904045568029,104,113.26020739075,116,1.03138888613949,0.971530748853566,20,13,15,37,7,46,880467,"17/12/2021","17/12/2021",0.612826086956522,0.597826086956522,0.015,0.367027027027027,0.36036036036036,0.00666666666666667,0.507666666666667,0.433333333333333,0.0743333333333334,0.428571428571429,0.345714285714286,-0.0828571428571429,0.80125094149864,0.666666666666667,0.134584274831973,89,34,28,"Milwaukee Bucks",110,6
"1283",869,"San Antonio Spurs",1.12968139300912,102,115.227502086931,128,1.08843609117069,0.977914666925333,7,11,21,40,3,45,880466,"17/12/2021","17/12/2021",0.555222222222222,0.6,-0.0447777777777778,0.343,0.35,-0.00700000000000004,0.442857142857143,0.642857142857143,-0.2,0.333333333333333,0.305,-0.0283333333333333,0.789201190930362,0.7,0.0892011909303619,100,37,18,"Utah Jazz",126,1
"1284",870,"Utah Jazz",1.24571487031936,102,127.062916772575,126,0.987798917608861,0.998227738621897,13,13,9,37,1,59,880466,"17/12/2021","17/12/2021",0.60228813559322,0.635593220338983,-0.0333050847457627,0.413693693693694,0.351351351351351,0.0623423423423424,0.45,0.333333333333333,0.116666666666667,1,0.465,-0.535,0.78427811926713,0.821428571428571,-0.0371504521614413,93,46,26,"San Antonio Spurs",127,-1
"1285",867,"Los Angeles Lakers",1.09978472835268,104,114.377611748679,92,0.976641919141232,0.996221780289324,17,1,4,44,1,39,880465,"17/12/2021","17/12/2021",0.623076923076923,0.58974358974359,0.0333333333333333,0.385075757575758,0.287878787878788,0.0971969696969697,0.345,0.25,0.095,0,0.39,0.39,0.718804069671941,0.714285714285714,0.00451835538622702,78,29,27,"Minnesota Timberwolves",109,-20
"1286",868,"Minnesota Timberwolves",1.08868200180821,103,112.134246186245,110,0.985222626683588,0.991303705920662,14,15,7,44,7,50,880465,"17/12/2021","17/12/2021",0.5798,0.62,-0.0402,0.351136363636364,0.272727272727273,0.0784090909090909,0.395,0.142857142857143,0.252142857142857,0.5,0.480714285714286,-0.0192857142857143,0.750957898355036,0.708333333333333,0.0426245650217025,100,41,22,"Los Angeles Lakers",89,20
"1287",866,"Boston Celtics",1.08386696248432,96,104.051228398495,107,1.03754917625483,0.970320342655306,16,11,6,42,2,46,880464,"17/12/2021","17/12/2021",0.581521739130435,0.576086956521739,0.00543478260869568,0.36015873015873,0.373015873015873,-0.0128571428571429,0.3275,0.166666666666667,0.160833333333333,1,0.535,-0.465,0.757556351518395,0.8,-0.0424436484816051,82,34,28,"Golden State Warriors",111,-2
"1288",865,"Golden State Warriors",1.1444378168409,96,109.866030416726,111,1.00668606946827,0.97129501210255,12,12,9,47,3,40,880464,"17/12/2021","17/12/2021",0.58,0.55,0.0299999999999999,0.409503546099291,0.375886524822695,0.0336170212765958,0.393888888888889,0.444444444444444,-0.0505555555555555,0.666666666666667,0.465,-0.201666666666667,0.745797411813287,0.9,-0.154202588186713,93,34,19,"Boston Celtics",109,2
"1289",864,"Atlanta Hawks",1.1497193145073,103,118.421089394252,115,1.00427750700429,1.0387387308567,13,10,19,24,2,58,880463,"17/12/2021","17/12/2021",0.617068965517241,0.603448275862069,0.0136206896551724,0.361388888888889,0.291666666666667,0.0697222222222222,0.465789473684211,0.315789473684211,0.15,1,0.59,-0.41,0.800312797007693,0.75,0.0503127970076925,88,44,34,"Denver Nuggets",130,-15
"1290",863,"Denver Nuggets",1.06813976828337,104,111.086535901471,133,1.03230238371674,1.02320617385907,14,4,12,38,1,41,880463,"17/12/2021","17/12/2021",0.636829268292683,0.780487804878049,-0.143658536585366,0.350877192982456,0.447368421052632,-0.0964912280701754,0.36125,0.333333333333333,0.0279166666666667,1,0.63,-0.37,0.760861256369428,0.833333333333333,-0.0724720769639052,85,35,17,"Atlanta Hawks",115,15
"1291",861,"Miami Heat",1.02760539718542,90,92.4844857466882,115,0.896760391406162,1.01930033505515,15,14,10,37,2,42,880462,"17/12/2021","17/12/2021",0.569166666666667,0.535714285714286,0.033452380952381,0.373603603603604,0.576576576576577,-0.202972972972973,0.322,0.3,0.022,0,0.33,0.33,0.806693943160043,0.833333333333333,-0.0266393901732902,82,36,17,"Orlando Magic",103,12
"1292",862,"Orlando Magic",0.964922650783564,90,86.8430385705208,105,0.994500576421959,0.992952061142068,11,9,12,32,10,39,880462,"17/12/2021","17/12/2021",0.473076923076923,0.576923076923077,-0.103846153846154,0.321875,0.34375,-0.021875,0.48,0.708333333333333,-0.228333333333333,0.4,0.499,0.099,0.834051724137931,0.875,-0.0409482758620693,90,35,7,"Miami Heat",115,-12
"1293",860,"Phoenix Suns",1.15829655379986,97,112.354765718587,118,1.00685689653635,1.00765371604341,19,9,14,28,4,44,880461,"16/12/2021","16/12/2021",0.7,0.738636363636364,-0.0386363636363637,0.371904761904762,0.321428571428571,0.0504761904761905,0.616785714285714,0.714285714285714,-0.0975,0.5,0.34625,-0.15375,0.756137238041767,0.9375,-0.181362761958233,78,34,26,"Washington Wizards",97,21
"1294",859,"Washington Wizards",1.07168629430102,97,103.953570547198,98,1.05509518196356,0.974586427331819,16,6,15,21,3,54,880461,"16/12/2021","16/12/2021",0.567314814814815,0.537037037037037,0.0302777777777777,0.365079365079365,0.285714285714286,0.0793650793650794,0.447,0.6,-0.153,0.333333333333333,0.458333333333333,0.125,0.781180591537396,0.590909090909091,0.190271500628305,83,45,18,"Phoenix Suns",118,-21
"1295",858,"Houston Rockets",1.03071319200498,88,90.7027608964379,103,1.00165263633348,1.00878003114173,17,5,6,34,2,39,880460,"16/12/2021","16/12/2021",0.603205128205128,0.666666666666667,-0.0634615384615385,0.366470588235294,0.372549019607843,-0.00607843137254904,0.456666666666667,0.5,-0.0433333333333333,0.25,0.305,0.055,0.790790647091643,0.866666666666667,-0.0758760195750241,69,32,27,"New York Knicks",116,-14
"1296",857,"New York Knicks",1.09218057670571,88,96.1118907501022,116,0.956871057939103,1.0395034831205,11,15,14,36,6,38,880460,"16/12/2021","16/12/2021",0.61328947368421,0.618421052631579,-0.00513157894736849,0.360277777777778,0.472222222222222,-0.111944444444444,0.4625,0.428571428571429,0.0339285714285715,0.333333333333333,0.42,0.0866666666666667,0.793785348884419,0.884615384615385,-0.0908300357309654,84,30,24,"Houston Rockets",102,14
"1297",1549,"Chicago Bulls",1.09341536654269,107,116.995444220068,120,0.96659869765869,0.982787161697333,17,10,17,29,4,57,880459,"3/2/2022","3/2/2022",0.573771929824561,0.614035087719298,-0.0402631578947369,0.36735632183908,0.413793103448276,-0.0464367816091954,0.518235294117647,0.411764705882353,0.106470588235294,0,0.175,0.175,0.782670691524858,0.916666666666667,-0.133995975141808,90,43,24,"Toronto Raptors",127,-7
"1298",1550,"Toronto Raptors",1.12400626579056,108,121.39267670538,127,1.02698245265235,1.00109554766008,12,22,23,37,6,56,880459,"3/2/2022","3/2/2022",0.571785714285714,0.544642857142857,0.0271428571428571,0.400900900900901,0.414414414414414,-0.0135135135135135,0.431521739130435,0.347826086956522,0.0836956521739131,0,0.145,0.145,0.758791348638665,0.909090909090909,-0.150299560452244,114,54,18,"Chicago Bulls",120,7
"1299",856,"Brooklyn Nets",1.16505330095473,95,110.680063590699,114,1.03866055458062,1.01098891860056,13,10,22,23,8,39,880458,"16/12/2021","16/12/2021",0.624358974358974,0.58974358974359,0.0346153846153846,0.413188405797101,0.492753623188406,-0.0795652173913043,0.53,0.454545454545455,0.0754545454545455,0.5625,0.555625,-0.00687499999999996,0.778235290305042,1,-0.221764709694958,87,38,15,"Philadelphia 76ers",104,7
"1300",855,"Philadelphia 76ers",1.23618003049064,95,117.437102896611,105,1.06719573228461,1.00298295884131,8,5,22,32,7,35,880458,"16/12/2021","16/12/2021",0.610428571428571,0.571428571428571,0.039,0.396666666666667,0.3125,0.0841666666666667,0.481590909090909,0.545454545454545,-0.0638636363636363,0.571428571428571,0.753571428571429,0.182142857142857,0.801256249140583,0.75,0.0512562491405834,88,28,20,"Brooklyn Nets",111,-7
"1301",853,"Detroit Pistons",1.0987913345208,98,107.681550783038,113,0.96899818089484,1.00957001073736,12,6,10,25,5,57,880457,"16/12/2021","16/12/2021",0.585964912280702,0.692982456140351,-0.107017543859649,0.3772,0.28,0.0972,0.4105,0.6,-0.1895,0,0.238,0.238,0.719525313081765,0.794117647058823,-0.0745923339770584,81,43,30,"Indiana Pacers",122,-10
"1302",854,"Indiana Pacers",1.24587584822236,98,122.095833125791,122,0.922301178403614,1.00003927631916,8,8,10,31,2,57,880457,"16/12/2021","16/12/2021",0.658421052631579,0.754385964912281,-0.0959649122807018,0.34752688172043,0.225806451612903,0.121720430107527,0.4425,0.45,-0.00750000000000001,0.5,0.425,-0.075,0.78587954557754,0.911764705882353,-0.125885160304813,90,48,28,"Detroit Pistons",112,10
"1303",852,"Sacramento Kings",1.24965912102941,98,122.466593860882,119,1.00767593645618,1.00584703412905,11,6,17,26,0,49,880456,"15/12/2021","15/12/2021",0.665612244897959,0.755102040816326,-0.0894897959183673,0.376923076923077,0.307692307692308,0.0692307692307692,0.565,0.470588235294118,0.0944117647058823,NA,NA,NA,0.711212720204833,0.71875,-0.00753727979516661,81,40,28,"Washington Wizards",105,11
"1304",851,"Washington Wizards",1.14775916188359,99,113.628157026475,105,1.03085969025357,1.01961118256254,10,7,21,25,1,50,880456,"15/12/2021","15/12/2021",0.6519,0.64,0.0119,0.349733333333333,0.24,0.109733333333333,0.425952380952381,0.476190476190476,-0.0502380952380952,0,0,0,0.757606314562918,0.791666666666667,-0.0340603521037486,89,44,20,"Sacramento Kings",116,-11
"1305",849,"Memphis Grizzlies",1.10904460472893,97,107.577326658706,113,1.03810759093927,1.02761588239251,14,11,9,32,4,52,880455,"15/12/2021","15/12/2021",0.593365384615385,0.615384615384615,-0.0220192307692308,0.352291666666667,0.34375,0.00854166666666667,0.472777777777778,0.5,-0.0272222222222222,0.625,0.425,-0.2,0.731173815476503,0.78125,-0.0500761845234967,82,41,30,"Portland Trail Blazers",105,8
"1306",850,"Portland Trail Blazers",1.12936710204957,97,109.548608898808,103,0.980727520590466,0.981213843776254,13,5,14,38,1,38,880455,"15/12/2021","15/12/2021",0.605921052631579,0.539473684210526,0.0664473684210526,0.401929824561404,0.403508771929825,-0.00157894736842105,0.416785714285714,0.285714285714286,0.131071428571429,0,0,0,0.757407720300747,0.96875,-0.211342279699253,82,32,28,"Memphis Grizzlies",113,-8
"1307",847,"Los Angeles Clippers",1.04374446481819,89,92.8932573688185,103,1.08833592800358,0.977204990013101,15,6,20,27,3,31,880454,"15/12/2021","15/12/2021",0.585,0.629032258064516,-0.0440322580645162,0.373456790123457,0.296296296296296,0.0771604938271605,0.508,0.6,-0.092,0.333333333333333,0.261666666666667,-0.0716666666666667,0.745546764055932,0.7,0.0455467640559319,76,27,17,"Utah Jazz",108,-17
"1308",848,"Utah Jazz",1.22330713027108,88,107.651027463855,124,1.01315607513139,0.972352593268096,9,7,3,33,2,45,880454,"15/12/2021","15/12/2021",0.613333333333333,0.655555555555556,-0.0422222222222223,0.415353535353535,0.393939393939394,0.0214141414141414,0.466666666666667,0.333333333333333,0.133333333333333,1,0.5125,-0.4875,0.755117795688183,0.772727272727273,-0.0176094770390898,78,40,19,"Los Angeles Clippers",91,17
"1309",846,"Denver Nuggets",1.08260721553939,98,106.095507122861,107,0.97624019563233,0.996580035849007,17,9,7,40,3,43,880453,"15/12/2021","15/12/2021",0.617325581395349,0.604651162790698,0.0126744186046512,0.367416666666667,0.375,-0.00758333333333335,0.49,0.357142857142857,0.132857142857143,0,0.243333333333333,0.243333333333333,0.721288682082484,0.727272727272727,-0.00598404519024331,85,37,21,"Minnesota Timberwolves",124,-18
"1310",845,"Minnesota Timberwolves",1.06260513010882,98,104.135302750664,124,1.00529340957179,1.03827262959126,11,6,14,48,5,31,880453,"15/12/2021","15/12/2021",0.619838709677419,0.596774193548387,0.0230645161290323,0.344791666666667,0.479166666666667,-0.134375,0.409642857142857,0.428571428571429,-0.0189285714285714,0.6,0.45,-0.15,0.782617524762343,0.722222222222222,0.0603953025401213,88,21,16,"Denver Nuggets",106,18
"1311",843,"Charlotte Hornets",1.09471392313008,97,106.187250543618,131,0.987427237979143,0.994769945999812,11,9,10,34,2,50,880452,"15/12/2021","15/12/2021",0.5887,0.63,-0.0413,0.348725490196078,0.529411764705882,-0.180686274509804,0.441,0.6,-0.159,0.5,0.38,-0.12,0.749134298694769,0.722222222222222,0.0269120764725469,86,40,16,"San Antonio Spurs",115,16
"1312",844,"San Antonio Spurs",1.21816826097967,97,118.162321315028,115,0.998509483727197,1.02340957353019,8,11,6,39,1,55,880452,"15/12/2021","15/12/2021",0.586909090909091,0.572727272727273,0.0141818181818182,0.388461538461538,0.358974358974359,0.0294871794871795,0.441666666666667,0.5,-0.0583333333333333,1,0.57,-0.43,0.845229359401071,1.08333333333333,-0.238103973932262,90,46,23,"Charlotte Hornets",131,-16
"1313",841,"New Orleans Pelicans",1.13523227206627,98,111.252762662495,113,0.926260111237189,1.00122271623008,12,10,15,29,5,49,880451,"15/12/2021","15/12/2021",0.663979591836735,0.622448979591837,0.041530612244898,0.28735632183908,0.413793103448276,-0.126436781609195,0.474333333333333,0.333333333333333,0.141,0.6,0.384,-0.216,0.804944646793022,0.684210526315789,0.120734120477232,82,35,35,"Oklahoma City Thunder",109,7
"1314",842,"Oklahoma City Thunder",1.04674026798373,98,102.580546262406,110,0.952313092199345,1.03134876835957,8,8,20,37,1,40,880451,"15/12/2021","15/12/2021",0.518,0.575,-0.0569999999999999,0.352342342342342,0.405405405405405,-0.0530630630630631,0.44075,0.3,0.14075,0,0.45,0.45,0.791158027555932,1.125,-0.333841972444068,94,37,16,"New Orleans Pelicans",116,-7
"1315",839,"Indiana Pacers",0.995725362089771,94,93.5981840364385,99,1.03365774146365,0.97151093887188,18,11,9,37,1,47,880450,"15/12/2021","15/12/2021",0.545851063829787,0.659574468085106,-0.113723404255319,0.347567567567568,0.297297297297297,0.0502702702702703,0.361111111111111,0.222222222222222,0.138888888888889,0,0.44,0.44,0.772951979543339,0.916666666666667,-0.143714687123328,83,36,11,"Milwaukee Bucks",113,-14
"1316",840,"Milwaukee Bucks",1.09010508061015,95,103.559982657964,114,0.964582730239394,1.00988719033217,8,10,9,29,4,54,880450,"15/12/2021","15/12/2021",0.526944444444444,0.583333333333333,-0.0563888888888889,0.373793103448276,0.482758620689655,-0.108965517241379,0.371666666666667,0.222222222222222,0.149444444444444,0.25,0.465,0.215,0.751403304178814,0.785714285714286,-0.0343109815354713,91,49,14,"Indiana Pacers",99,14
"1317",838,"Dallas Mavericks",1.16006928856171,103,119.487136721857,104,0.98535992240555,0.991476493716813,11,8,21,44,9,32,880449,"15/12/2021","15/12/2021",0.63953125,0.640625,-0.00109375,0.379621212121212,0.272727272727273,0.106893939393939,0.428333333333333,0.333333333333333,0.095,0.333333333333333,0.3,-0.0333333333333333,0.737836757778201,0.777777777777778,-0.0399410199995764,98,28,17,"Los Angeles Lakers",106,-2
"1318",837,"Los Angeles Lakers",1.13651241972497,103,117.060779231672,107,1.06309934078228,0.987552838803311,14,4,13,39,7,41,880449,"15/12/2021","15/12/2021",0.664390243902439,0.548780487804878,0.115609756097561,0.347264957264957,0.384615384615385,-0.0373504273504273,0.417307692307692,0.423076923076923,-0.00576923076923075,0.142857142857143,0.272857142857143,0.13,0.742216005589885,0.7,0.0422160055898851,91,34,17,"Dallas Mavericks",104,2
"1319",835,"Miami Heat",0.995145968930539,90,89.5631372037485,101,1.03666254120892,1.00975835288653,17,9,11,45,1,29,880448,"15/12/2021","15/12/2021",0.532413793103448,0.53448275862069,-0.00206896551724134,0.352888888888889,0.392592592592593,-0.0397037037037037,0.49,0.409090909090909,0.0809090909090909,1,0.485,-0.515,0.864945559370523,0.8125,0.0524455593705225,79,24,15,"Philadelphia 76ers",96,1
"1320",836,"Philadelphia 76ers",1.1492364685159,89,102.282045697915,96,0.997068450026255,0.996605023166026,11,4,12,38,4,33,880448,"15/12/2021","15/12/2021",0.590151515151515,0.590909090909091,-0.000757575757575846,0.382105263157895,0.342105263157895,0.04,0.466666666666667,0.416666666666667,0.05,1,0.7825,-0.2175,0.814389589553678,0.833333333333333,-0.0189437437796554,80,28,15,"Miami Heat",97,-1
"1321",833,"Atlanta Hawks",1.13594190709728,94,106.778539267144,111,0.897373008172755,1.02245032025197,12,6,20,30,4,39,880447,"15/12/2021","15/12/2021",0.609102564102564,0.717948717948718,-0.108846153846154,0.370777777777778,0.366666666666667,0.0041111111111111,0.57675,0.5,0.07675,0.25,0.33625,0.08625,0.807924296997741,1,-0.192075703002259,85,34,16,"Orlando Magic",95,16
"1322",834,"Orlando Magic",0.951831578717612,95,90.4239999781731,99,1.03181221077063,1.02486067594068,15,11,13,34,2,47,880447,"15/12/2021","15/12/2021",0.531170212765957,0.574468085106383,-0.0432978723404256,0.319117647058824,0.264705882352941,0.0544117647058824,0.413076923076923,0.384615384615385,0.0284615384615384,0,0.1775,0.1775,0.714896271229697,0.818181818181818,-0.103285546952121,88,39,20,"Atlanta Hawks",111,-16
"1323",832,"Cleveland Cavaliers",1.10238647516309,96,105.829101615656,124,0.95704946846991,1.04097814451208,15,9,8,40,5,32,880446,"15/12/2021","15/12/2021",0.721875,0.78125,-0.059375,0.358333333333333,0.45,-0.0916666666666667,0.460625,0.5,-0.039375,0.6,0.502,-0.098,0.740690943075689,0.625,0.115690943075689,84,28,20,"Houston Rockets",89,33
"1324",831,"Houston Rockets",1.04450662448473,96,100.272635950534,89,0.963946677670863,0.98329144322145,15,10,3,29,6,58,880446,"15/12/2021","15/12/2021",0.564137931034483,0.543103448275862,0.0210344827586206,0.334022988505747,0.172413793103448,0.161609195402299,0.523333333333333,0.333333333333333,0.19,0.333333333333333,0.239166666666667,-0.0941666666666666,0.746780592286316,0.710526315789474,0.0362542764968423,78,43,35,"Cleveland Cavaliers",122,-33
"1325",829,"Phoenix Suns",1.13646913680601,103,117.056321091019,111,1.03842135299275,1.02860324788294,14,8,26,31,3,36,880445,"14/12/2021","14/12/2021",0.63625,0.638888888888889,-0.00263888888888886,0.399677419354839,0.354838709677419,0.0448387096774194,0.478653846153846,0.423076923076923,0.0555769230769231,0.666666666666667,0.458333333333333,-0.208333333333333,0.815525441086267,0.8125,0.00302544108626668,93,34,15,"Portland Trail Blazers",106,5
"1326",830,"Portland Trail Blazers",1.18726920887656,103,122.288728514285,107,1.05530742441278,0.974462099637002,13,12,13,41,1,48,880445,"14/12/2021","14/12/2021",0.650520833333333,0.5625,0.0880208333333333,0.400894308943089,0.317073170731707,0.0838211382113821,0.458846153846154,0.384615384615385,0.0742307692307692,0,0,0,0.775895919379002,0.666666666666667,0.109229252712335,97,42,21,"Phoenix Suns",111,-5
"1327",827,"Golden State Warriors",1.17465147943227,89,104.543981669472,105,1.00223744358302,1.01049705631664,12,7,8,41,2,37,880443,"14/12/2021","14/12/2021",0.580675675675676,0.608108108108108,-0.0274324324324324,0.405934959349594,0.390243902439024,0.0156910569105691,0.57375,0.5,0.07375,0,0.3625,0.3625,0.802665226789476,0.769230769230769,0.0334344575587067,78,30,25,"New York Knicks",95,9
